semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,combined_avg_grade,total_takers,log_population,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any,grand_total,teaching_cost,students,total_budget_per_student,teaching_budget_per_student
120238,2013,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),,,0.0,0.0,6.0,8.0,,14.0,5.583496308781699,2.70805020110221,False,False,,,False,False,5908236.174690459,1501008.9323,67.0,88182.62947299192,22403.11839253731
120238,2014,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),,,,0.0,,7.0,,7.0,5.583496308781699,2.079441541679836,False,False,,,False,False,5908236.174690459,1501008.9323,67.0,88182.62947299192,22403.11839253731
120238,2015,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),,,0.0,0.0,8.0,9.0,,17.0,5.583496308781699,2.8903717578961645,False,False,,,False,False,5908236.174690459,1501008.9323,67.0,88182.62947299192,22403.11839253731
120238,2016,קרית יערים,קרית יערים)מוסד(,קריית יערים מוסד,crosswalk,2.0,-1.543,265.0,340.0,קריית יערים (מוסד),,,0.0,0.0,6.0,8.0,,14.0,5.583496308781699,2.70805020110221,False,False,,,False,False,5908236.174690459,1501008.9323,67.0,88182.62947299192,22403.11839253731
140012,2013,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.43974576271188,92.05771186440676,0.2711864406779661,0.8559322033898306,118.0,118.0,91.24872881355932,236.0,13.669091908796466,5.468060141135132,True,False,-1.0282384593637242,-0.5715263787746753,False,True,12892499.431543477,0.0,700.0,18417.856330776394,0.0
140012,2014,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,89.10855072463768,91.62597122302157,0.2318840579710145,0.8129496402877698,138.0,139.0,90.36726097382962,277.0,13.669091908796466,5.627621113690637,False,False,-1.0515631890140225,-0.5562812121236753,False,False,12892499.431543477,0.0,700.0,18417.856330776394,0.0
140012,2015,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.96201923076924,91.73,0.2403846153846154,0.9230769230769232,104.0,104.0,91.84600961538462,208.0,13.669091908796466,5.342334251964811,True,False,-1.0209355788665684,-0.5759719043403236,False,True,12892499.431543477,0.0,700.0,18417.856330776394,0.0
140012,2016,אולפנא תורנית חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.99162601626016,91.78504065040651,0.2845528455284553,0.8699186991869918,123.0,123.0,91.88833333333334,246.0,13.669091908796466,5.5093883366279774,True,False,-1.034679550725931,-0.5817136518038682,False,True,12892499.431543477,0.0,700.0,18417.856330776394,0.0
140038,2013,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,78.46230769230769,90.16,0.0,0.7037037037037037,26.0,27.0,84.31115384615384,53.0,13.669091908796466,3.9889840465642745,False,False,-1.0594847324786971,-0.4964790463698247,False,False,8173540.877866218,3081682.8034999995,245.0,33361.39133822946,12578.297157142855
140038,2014,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.58,92.24,0.0,0.7777777777777778,25.0,27.0,87.91,52.0,13.669091908796466,3.970291913552122,False,False,-1.0849006626394857,-0.5200910451105438,False,False,8173540.877866218,3081682.8034999995,245.0,33361.39133822946,12578.297157142855
140038,2015,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.26,93.67,0.0,0.4444444444444444,25.0,27.0,85.465,52.0,13.669091908796466,3.970291913552122,False,False,-1.0016242377210978,-0.4708165984097429,False,False,8173540.877866218,3081682.8034999995,245.0,33361.39133822946,12578.297157142855
140038,2016,עירוני דתי רוטשילד,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.1295652173913,92.6,0.0,1.0,23.0,20.0,88.86478260869565,43.0,13.669091908796466,3.784189633918261,False,False,-1.2046081041006622,-0.5566078506804519,False,False,8173540.877866218,3081682.8034999995,245.0,33361.39133822946,12578.297157142855
140046,2013,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,78.12560975609756,82.78659574468085,0.075187969924812,0.5460992907801419,133.0,141.0,80.4561027503892,274.0,13.669091908796466,5.616771097666572,False,False,-1.0069460878792706,-0.486757592292361,False,False,20573079.90743444,6444240.462700001,694.0,29644.20735941562,9285.64908170029
140046,2014,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.53744,83.884,0.112,0.4928571428571429,125.0,140.0,82.21072000000001,265.0,13.669091908796466,5.583496308781699,False,False,-0.9972412421300886,-0.4796665208168252,False,False,20573079.90743444,6444240.462700001,694.0,29644.20735941562,9285.64908170029
140046,2015,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.86076923076922,81.68642857142858,0.0787401574803149,0.6357142857142857,127.0,140.0,80.7735989010989,267.0,13.669091908796466,5.5909869805108565,False,False,-0.995528709417352,-0.4967365385874565,False,False,20573079.90743444,6444240.462700001,694.0,29644.20735941562,9285.64908170029
140046,2016,עירוני ג',ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,78.46136363636363,84.57813333333333,0.0909090909090909,0.6266666666666667,132.0,150.0,81.51974848484848,282.0,13.669091908796466,5.645446897643238,False,False,-0.989969783208928,-0.4943710016752516,False,False,20573079.90743444,6444240.462700001,694.0,29644.20735941562,9285.64908170029
140053,2013,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.23666666666668,88.11,0.1,0.9032258064516128,60.0,62.0,89.17333333333335,122.0,13.669091908796466,4.812184355372417,False,False,-1.081297592851659,-0.5318630261609565,False,False,4882984.584184854,0.0,288.0,16954.807583975187,0.0
140053,2014,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,88.56157894736843,91.44,0.0952380952380952,0.9166666666666666,63.0,60.0,90.00078947368422,123.0,13.669091908796466,4.820281565605037,False,False,-1.092580741506589,-0.5457395969486436,False,False,4882984.584184854,0.0,288.0,16954.807583975187,0.0
140053,2015,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.11910447761193,89.31,0.0,1.0,67.0,65.0,89.71455223880596,132.0,13.669091908796466,4.890349128221754,False,False,-1.2032967711190716,-0.5463620616037788,False,False,4882984.584184854,0.0,288.0,16954.807583975187,0.0
140053,2016,אקדמיה למוסיקה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.18125,89.17,0.1515151515151515,1.0,66.0,63.0,90.175625,129.0,13.669091908796466,4.867534450455582,False,False,-1.075300290223565,-0.553592199653329,False,False,4882984.584184854,0.0,288.0,16954.807583975187,0.0
140061,2013,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,91.61434782608696,93.03,0.3478260869565217,0.9621621621621622,184.0,185.0,92.32217391304349,369.0,13.669091908796466,5.91350300563827,True,False,-1.1092895596666548,-0.6084474138166718,False,True,22100436.486113384,6460862.58,1027.0,21519.412352593365,6291.005433300877
140061,2014,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,92.11052325581396,94.08,0.377906976744186,0.9709302325581396,172.0,172.0,93.09526162790698,344.0,13.669091908796466,5.84354441703136,True,False,-1.1236501165820767,-0.6206173594075035,False,True,22100436.486113384,6460862.58,1027.0,21519.412352593365,6291.005433300877
140061,2015,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,92.60171597633136,94.11,0.4319526627218935,1.0,169.0,165.0,93.35585798816568,334.0,13.669091908796466,5.814130531825066,True,False,-1.1279387928317222,-0.6325826699190978,False,True,22100436.486113384,6460862.58,1027.0,21519.412352593365,6291.005433300877
140061,2016,תכון ליד האוניברסיטה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,92.9954189944134,95.3,0.4581005586592179,1.0,179.0,176.0,94.1477094972067,355.0,13.669091908796466,5.87493073085203,True,False,-1.158902098475903,-0.6386808408197007,False,True,22100436.486113384,6460862.58,1027.0,21519.412352593365,6291.005433300877
140079,2013,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.98037383177571,86.75794871794872,0.0854700854700854,0.6068376068376068,117.0,117.0,85.36916127486222,234.0,13.669091908796466,5.459585514144159,False,False,-0.999149420228324,-0.4888201250112211,False,False,22267338.536928095,9070374.288600001,901.0,24714.027232994555,10067.008089456162
140079,2014,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.72198275862068,86.55048780487805,0.064516129032258,0.6016260162601627,124.0,123.0,86.13623528174936,247.0,13.669091908796466,5.513428746164983,False,False,-1.0047104392637205,-0.4970968685835229,False,False,22267338.536928095,9070374.288600001,901.0,24714.027232994555,10067.008089456162
140079,2015,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.39834782608696,87.10508771929824,0.0956521739130434,0.4824561403508772,115.0,114.0,88.7517177726926,229.0,13.669091908796466,5.438079308923196,False,False,-1.1037445606359115,-0.4981235632140792,False,False,22267338.536928095,9070374.288600001,901.0,24714.027232994555,10067.008089456162
140079,2016,הגמנסיה העברית,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,88.84553672316385,88.46799999999999,0.0677966101694915,0.6285714285714286,177.0,175.0,88.65676836158192,352.0,13.669091908796466,5.8664680569332965,False,False,-1.2165334325312187,-0.5247925192673486,False,False,22267338.536928095,9070374.288600001,901.0,24714.027232994555,10067.008089456162
140087,2013,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.15218181818182,82.95837719298247,0.0545454545454545,0.4385964912280701,220.0,228.0,81.55527950558215,448.0,13.669091908796466,6.107022887742255,False,False,-1.1211012008268677,-0.5021213825803073,False,False,21444120.341733906,6139473.6472,741.0,28939.433659559927,8285.389537381916
140087,2014,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.27358620689655,82.81,0.0896551724137931,0.48,145.0,150.0,81.54179310344827,295.0,13.669091908796466,5.69035945432406,False,False,-1.0112885760055763,-0.4789525558856979,False,False,21444120.341733906,6139473.6472,741.0,28939.433659559927,8285.389537381916
140087,2015,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.09654929577465,81.81067567567567,0.0845070422535211,0.4459459459459459,142.0,148.0,79.45361248572516,290.0,13.669091908796466,5.673323267171493,False,False,-1.0292694192676606,-0.4791079312549601,False,False,21444120.341733906,6139473.6472,741.0,28939.433659559927,8285.389537381916
140087,2016,רנה קסין דרכא,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,82.79176470588236,79.27621621621623,0.088235294117647,0.4594594594594595,136.0,148.0,81.03399046104929,284.0,13.669091908796466,5.652489180268651,False,False,-1.0184501514884317,-0.4774948095428937,False,False,21444120.341733906,6139473.6472,741.0,28939.433659559927,8285.389537381916
140095,2013,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.9375,85.2748051948052,0.1111111111111111,0.425287356321839,72.0,87.0,81.6061525974026,159.0,13.669091908796466,5.075173815233827,False,False,-0.9998729598128214,-0.4618887211442282,False,False,16726961.854756687,3631892.4406000003,588.0,28447.214038701848,6176.687824149661
140095,2014,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.2,84.01259259259258,0.0704225352112676,0.5802469135802469,71.0,81.0,83.60629629629629,152.0,13.669091908796466,5.030437921392435,False,False,-0.9471262698479602,-0.4734918933531708,False,False,16726961.854756687,3631892.4406000003,588.0,28447.214038701848,6176.687824149661
140095,2015,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,82.78025974025974,86.15818181818182,0.0941176470588235,0.5,85.0,96.0,84.46922077922078,181.0,13.669091908796466,5.204006687076795,False,False,-0.9671822103841664,-0.4716753789950634,False,False,16726961.854756687,3631892.4406000003,588.0,28447.214038701848,6176.687824149661
140095,2016,חוות הנוער הציוני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.26,85.7263492063492,0.1186440677966101,0.6349206349206349,59.0,63.0,83.4931746031746,122.0,13.669091908796466,4.812184355372417,False,False,-0.9660098213253469,-0.4822965450135849,False,False,16726961.854756687,3631892.4406000003,588.0,28447.214038701848,6176.687824149661
140103,2013,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.65087155963303,86.30340807174888,0.1422018348623853,0.9461883408071748,218.0,223.0,85.47713981569095,441.0,13.669091908796466,6.091309882077698,False,True,-1.3708115401953695,-0.5548832710690113,False,True,16293161.976961048,0.0,965.0,16884.105675607305,0.0
140103,2014,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.05835555555556,84.94154867256637,0.1422222222222222,0.8982300884955752,225.0,226.0,85.49995211406096,451.0,13.669091908796466,6.113682179832232,False,True,-1.2816771744198046,-0.5503745184896741,False,True,16293161.976961048,0.0,965.0,16884.105675607305,0.0
140103,2015,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.99216814159291,85.91034782608695,0.1725663716814159,0.9478260869565216,226.0,230.0,86.45125798383992,456.0,13.669091908796466,6.124683390894205,True,False,-1.174157570898049,-0.5621572750417378,False,True,16293161.976961048,0.0,965.0,16884.105675607305,0.0
140103,2016,"תיכון ע""ש בויאר",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,82.12824074074075,83.66350467289719,0.1574074074074074,0.9392523364485982,216.0,214.0,82.89587270681898,430.0,13.669091908796466,6.066108090103747,False,True,-1.3484276696563284,-0.5559799280360297,False,True,16293161.976961048,0.0,965.0,16884.105675607305,0.0
140129,2013,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,72.90614457831326,75.73031578947368,0.0,0.2736842105263158,83.0,95.0,74.31823018389346,178.0,13.669091908796466,5.187385805840755,False,False,-1.0679491574909536,-0.4686275983503065,False,False,14111638.385663318,4586887.6095,564.0,25020.63543557326,8132.779449468086
140129,2014,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.85,73.77385714285714,0.0746268656716417,0.3,67.0,70.0,75.81192857142857,137.0,13.669091908796466,4.927253685157205,False,False,-1.061547768436006,-0.469061739810782,False,False,14111638.385663318,4586887.6095,564.0,25020.63543557326,8132.779449468086
140129,2015,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.40728813559323,75.67287671232877,0.0,0.2191780821917808,59.0,73.0,78.540082423961,132.0,13.669091908796466,4.890349128221754,False,False,-1.0559399971472148,-0.4551780422732913,False,False,14111638.385663318,4586887.6095,564.0,25020.63543557326,8132.779449468086
140129,2016,קרית נוער ירושלים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.95666666666668,81.83888888888887,0.2121212121212121,0.2638888888888889,66.0,72.0,79.89777777777778,138.0,13.669091908796466,4.934473933130692,False,False,-1.2514355745434946,-0.4920069459787612,False,False,14111638.385663318,4586887.6095,564.0,25020.63543557326,8132.779449468086
140137,2013,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.0640425531915,87.52762711864408,0.175438596491228,0.711864406779661,57.0,59.0,84.29583483591779,116.0,13.669091908796466,4.762173934797756,False,False,-1.008920106162138,-0.4943459235141281,False,False,9629892.736922491,3095215.4634,363.0,26528.630129263063,8526.76436198347
140137,2014,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.89955223880598,84.24215189873418,0.0945945945945946,0.6075949367088608,74.0,79.0,83.07085206877008,153.0,13.669091908796466,5.0369526024136295,False,False,-0.9537728932322848,-0.4741737093299264,False,False,9629892.736922491,3095215.4634,363.0,26528.630129263063,8526.76436198347
140137,2015,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.4994,83.71777777777778,0.1228070175438596,0.7222222222222222,57.0,54.0,82.60858888888889,111.0,13.669091908796466,4.718498871295094,False,False,-0.980981356935002,-0.492518501077991,False,False,9629892.736922491,3095215.4634,363.0,26528.630129263063,8526.76436198347
140137,2016,ישיבת נתיב מאיר,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.3284375,84.30181818181818,0.21875,0.7272727272727273,64.0,66.0,83.8151278409091,130.0,13.669091908796466,4.875197323201151,False,False,-1.0716097309766428,-0.5028690707700175,False,False,9629892.736922491,3095215.4634,363.0,26528.630129263063,8526.76436198347
140145,2013,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.23554621848739,90.45842105263158,0.2689075630252101,0.7272727272727273,119.0,121.0,88.34698363555948,240.0,13.669091908796466,5.484796933490655,False,False,-1.0558073160786186,-0.534808486883835,False,False,15315457.722543806,0.0,651.0,23526.048728945938,0.0
140145,2014,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.38109090909091,91.06348623853212,0.3,0.8899082568807339,110.0,109.0,88.22228857381151,219.0,13.669091908796466,5.393627546352362,True,False,-1.0294703488524868,-0.5580006149896565,False,True,15315457.722543806,0.0,651.0,23526.048728945938,0.0
140145,2015,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,85.95598214285714,90.9185576923077,0.3303571428571428,0.7657657657657657,112.0,111.0,88.43726991758243,223.0,13.669091908796466,5.41164605185504,False,False,-1.0221248306278532,-0.5460907785916486,False,False,15315457.722543806,0.0,651.0,23526.048728945938,0.0
140145,2016,ישיבת חורב,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.83639175257731,93.3,0.5233644859813084,0.9150943396226416,107.0,106.0,90.06819587628866,213.0,13.669091908796466,5.365976015021851,True,False,-1.129042727756974,-0.6126932150942177,False,True,15315457.722543806,0.0,651.0,23526.048728945938,0.0
140160,2013,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.54929577464789,87.07922077922079,0.2253521126760563,0.4805194805194805,71.0,77.0,85.81425827693434,148.0,13.669091908796466,5.003946305945459,False,False,-1.1218665026744992,-0.4955147080452209,False,False,7969423.501800174,1916146.2062999997,358.0,22260.959502235124,5352.363704748603
140160,2014,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,78.58520833333334,85.851320754717,0.1724137931034483,0.4666666666666667,58.0,60.0,82.21826454402517,118.0,13.669091908796466,4.77912349311153,False,False,-1.0390089374995766,-0.4770325672500304,False,False,7969423.501800174,1916146.2062999997,358.0,22260.959502235124,5352.363704748603
140160,2015,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,79.3054411764706,84.7968253968254,0.1911764705882352,0.4558823529411764,68.0,68.0,82.051133286648,136.0,13.669091908796466,4.919980925828125,False,False,-1.0871561395339688,-0.4805296697316846,False,False,7969423.501800174,1916146.2062999997,358.0,22260.959502235124,5352.363704748603
140160,2016,ישיבת ים לצעירים,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.81868852459016,85.55584615384616,0.2786885245901639,0.4307692307692308,61.0,65.0,83.18726733921815,126.0,13.669091908796466,4.844187086458591,False,False,-1.2475141636657594,-0.5088914433409824,False,False,7969423.501800174,1916146.2062999997,358.0,22260.959502235124,5352.363704748603
140186,2013,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,83.68,87.75555555555556,0.1463414634146341,0.7407407407407407,82.0,81.0,85.71777777777778,163.0,13.669091908796466,5.099866427824199,False,False,-0.9920118299317152,-0.4932294710202188,False,False,13564038.38275799,4877970.318599999,620.0,21877.481262512887,7867.694062258063
140186,2014,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,81.48619469026549,84.66121951219512,0.2300884955752212,0.6829268292682927,113.0,123.0,83.0737071012303,236.0,13.669091908796466,5.468060141135132,False,False,-1.127878053441244,-0.5085937000245598,False,False,13564038.38275799,4877970.318599999,620.0,21877.481262512887,7867.694062258063
140186,2015,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.10194805194804,82.8788888888889,0.1558441558441558,0.717948717948718,77.0,78.0,83.49041847041846,155.0,13.669091908796466,5.049856007249537,False,False,-0.9983046009187616,-0.4882921018261897,False,False,13564038.38275799,4877970.318599999,620.0,21877.481262512887,7867.694062258063
140186,2016,"תורני ע""ש פ. הימלפרב",ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,80.72679611650486,83.45718446601941,0.1941747572815534,0.7669902912621359,103.0,103.0,82.09199029126214,206.0,13.669091908796466,5.332718793265369,False,False,-1.138399047161912,-0.5130441104966319,False,False,13564038.38275799,4877970.318599999,620.0,21877.481262512887,7867.694062258063
140202,2013,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,69.57,72.52684210526316,0.0,0.1739130434782608,45.0,46.0,71.04842105263157,91.0,11.548591791847038,4.5217885770490405,False,False,-1.0975589096400251,-0.4450073215291459,False,False,13777362.333642637,4733018.7023,351.0,39251.74454029241,13484.383767236468
140202,2014,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,69.41,81.13976744186047,0.0,0.3023255813953488,42.0,43.0,75.27488372093023,85.0,11.548591791847038,4.454347296253507,False,False,-1.0899237360580272,-0.4365401322269819,False,False,13777362.333642637,4733018.7023,351.0,39251.74454029241,13484.383767236468
140202,2015,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,74.93466666666667,79.61,0.0,0.2622950819672131,60.0,61.0,77.27233333333334,121.0,11.548591791847038,4.804021044733257,False,False,-1.0854971930846244,-0.4302947012132231,False,False,13777362.333642637,4733018.7023,351.0,39251.74454029241,13484.383767236468
140202,2016,"אמי""ת שחר",בית שמש,בית שמש,exact,2.0,-1.214,103630.0,,בית שמש,75.09249999999999,78.3025,0.0,0.2321428571428571,52.0,56.0,76.69749999999999,108.0,11.548591791847038,4.691347882229144,False,False,-1.079862668667685,-0.4314216438741398,False,False,13777362.333642637,4733018.7023,351.0,39251.74454029241,13484.383767236468
140236,2013,תורני נסויי בנות פלך,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,88.49328358208955,92.31,0.1940298507462686,0.8805970149253731,67.0,67.0,90.40164179104475,134.0,13.669091908796466,4.90527477843843,False,False,-1.026558897212319,-0.5452212932956497,False,False,7758190.6519402005,3042518.01594471,365.0,21255.316854630688,8335.665797108795
140236,2014,תורני נסויי בנות פלך,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,86.4,91.54000000000002,0.1818181818181818,1.0,55.0,54.0,88.97000000000001,109.0,13.669091908796466,4.700480365792417,False,False,-1.0701007731994907,-0.5509492639049565,False,False,7758190.6519402005,3042518.01594471,365.0,21255.316854630688,8335.665797108795
140236,2015,תורני נסויי בנות פלך,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,90.53953846153846,93.32,0.2769230769230769,0.918032786885246,65.0,61.0,91.92976923076922,126.0,13.669091908796466,4.844187086458591,True,False,-1.012003134112654,-0.5827794313623904,False,True,7758190.6519402005,3042518.01594471,365.0,21255.316854630688,8335.665797108795
140236,2016,תורני נסויי בנות פלך,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,92.01709677419356,92.81,0.1935483870967742,1.0,62.0,59.0,92.41354838709678,121.0,13.669091908796466,4.804021044733257,True,False,-1.0084734902469683,-0.5793848986825457,False,True,7758190.6519402005,3042518.01594471,365.0,21255.316854630688,8335.665797108795
140251,2013,ישיבת תיכון קול מבשר,מבשרת ציון,מבשרת ציון,exact,8.0,1.101,24295.0,,מבשרת ציון,75.36,,0.0,0.0,19.0,15.0,75.36,34.0,10.098067006725584,3.555348061489413,False,False,-1.0025623650345914,-0.487156684241995,False,False,3879139.856572331,0.0,111.0,34947.20591506604,0.0
140251,2014,ישיבת תיכון קול מבשר,מבשרת ציון,מבשרת ציון,exact,8.0,1.101,24295.0,,מבשרת ציון,78.63,77.82,0.0,0.0,16.0,21.0,78.225,37.0,10.098067006725584,3.6375861597263857,False,False,-1.006194253575938,-0.4861970498163462,False,False,3879139.856572331,0.0,111.0,34947.20591506604,0.0
140251,2015,ישיבת תיכון קול מבשר,מבשרת ציון,מבשרת ציון,exact,8.0,1.101,24295.0,,מבשרת ציון,76.78,74.91,0.0,0.0,30.0,32.0,75.845,62.0,10.098067006725584,4.143134726391533,False,False,-1.026716569721349,-0.4779555064897937,False,False,3879139.856572331,0.0,111.0,34947.20591506604,0.0
140251,2016,ישיבת תיכון קול מבשר,מבשרת ציון,מבשרת ציון,exact,8.0,1.101,24295.0,,מבשרת ציון,81.09,,0.0,0.5,16.0,16.0,81.09,32.0,10.098067006725584,3.49650756146648,False,False,-1.2168933260690733,-0.4883860830388186,False,False,3879139.856572331,0.0,111.0,34947.20591506604,0.0
140269,2013,מקיף דנמרק,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,65.0,68.38,0.0,0.0,37.0,65.0,66.69,102.0,13.669091908796466,4.634728988229636,False,False,-1.251857445897044,-0.4895463493396548,False,False,9694758.867536684,0.0,266.0,36446.46190803265,0.0
140269,2014,מקיף דנמרק,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,63.55,75.91,0.0,0.0,22.0,49.0,69.72999999999999,71.0,13.669091908796466,4.276666119016055,False,False,-1.0585425327847733,-0.4674309986057923,False,False,9694758.867536684,0.0,266.0,36446.46190803265,0.0
140269,2015,מקיף דנמרק,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,67.0,76.92,0.0,0.1159420289855072,49.0,69.0,71.96000000000001,118.0,13.669091908796466,4.77912349311153,False,False,-1.0913627033846989,-0.4685193857442376,False,False,9694758.867536684,0.0,266.0,36446.46190803265,0.0
140269,2016,מקיף דנמרק,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,64.8,73.42,0.0,0.0,40.0,51.0,69.11,91.0,13.669091908796466,4.5217885770490405,False,False,-1.1817594706522567,-0.4724125930492431,False,False,9694758.867536684,0.0,266.0,36446.46190803265,0.0
140277,2013,מדרשיית עמליה,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,78.18016393442623,79.987375,0.2676056338028169,0.3125,71.0,80.0,79.08376946721312,151.0,13.669091908796466,5.0238805208462765,False,True,-1.324237843987754,-0.5132368484011101,False,True,11644504.062517788,4264982.6008,323.0,36051.09616878572,13204.280497832819
